date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:20	28323/28323	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224a5fcfe069f476b6fc60e4f9e2e8e16f%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8146e92c44156_5f1dd385f60f94559c5eef81_Group%2057.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8146e92c44156_5f1dd385f60f94559c5eef81_Group%2057.svg	(from https://www.zen.dentist/patients)
19:47:21	190134/190134	---M--	200	added ('OK')	image/jpeg	etag:%226860b90fc7d3bb542c04179ae73f5301%22	https://cdn.prod.website-files.com/612a2480b794336b7e453e63/612a29bf68e4642481cfaf1e_Photo%201.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/612a2480b794336b7e453e63/612a29bf68e4642481cfaf1e_Photo%201.jpg	(from https://www.zen.dentist/patients)
19:47:21	101149/101149	---M--	200	added ('OK')	image/jpeg	etag:%22db03f6628f2ff5a5a3dca484bdb2fee7%22	https://cdn.prod.website-files.com/612a2480b794336b7e453e63/612a2d60644420cb892dc8a0_Photo.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/612a2480b794336b7e453e63/612a2d60644420cb892dc8a0_Photo.jpg	(from https://www.zen.dentist/patients)
19:47:21	268/268	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f9d1976a1f83a73f6ae08dfb0bf26479%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8143f4bc4409a_arrow-left-line.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8143f4bc4409a_arrow-left-line.svg	(from https://www.zen.dentist/patients)
19:47:22	596/596	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227bef06e9f48fc718a52bf41d71f2afb3%22	https://cdn.prod.website-files.com/612e3af8b0961e4ab471d228/612e3f0db49b9d2cd68aef96_Home.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/612e3af8b0961e4ab471d228/612e3f0db49b9d2cd68aef96_Home.svg	(from https://www.zen.dentist/patients)
19:47:23	884/884	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224451c892289b095a6bf03d2ebecb348b%22	https://cdn.prod.website-files.com/612e3af8b0961e4ab471d228/612e3fce7f4f8b9cea9ea392_Chat%20active.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/612e3af8b0961e4ab471d228/612e3fce7f4f8b9cea9ea392_Chat%20active.svg	(from https://www.zen.dentist/patients)
19:47:24	1377/1377	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224697bd43b4fd10910bd761db7bfc5e28%22	https://cdn.prod.website-files.com/612e3af8b0961e4ab471d228/612e43c00048df539eca61ba_Category%20active.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/612e3af8b0961e4ab471d228/612e43c00048df539eca61ba_Category%20active.svg	(from https://www.zen.dentist/patients)
19:47:24	235/235	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2283e1729445ea8b9fda8b6c6f6411e0aa%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8146a2ec4409b_arrow-down-s-line.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8146a2ec4409b_arrow-down-s-line.svg	(from https://www.zen.dentist/san-francisco-dental-studio)
19:47:25	841678/841678	---M--	200	added ('OK')	image/webp	etag:%22e56d44313f257a1e408a96d41aa69458%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/65c26df2656068af541549f2_hallway1.webp	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/65c26df2656068af541549f2_hallway1.webp	(from https://www.zen.dentist/mountain-view-dental-studio)
19:47:26	48026/48026	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2008%20Aug%202024%2014:16:11%20GMT	https://www.powr.io/powr.js?platform=webflow	D:/Template/Dentist/Dentist/www.powr.io/powr8571.js	(from https://www.zen.dentist/mountain-view-dental-studio)
19:47:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:17:26%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279028a524b9392b75f_5.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279028a524b9392b75f_5.html	(from https://www.zen.dentist/index.html)
19:47:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:17:26%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279a594a9198eb73bce_4.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279a594a9198eb73bce_4.html	(from https://www.zen.dentist/index.html)
19:47:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:17:26%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279969daa490a48b8dc_6.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279969daa490a48b8dc_6.html	(from https://www.zen.dentist/index.html)
19:47:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:17:27%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d27986e981fec0b5e3ad_7.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d27986e981fec0b5e3ad_7.html	(from https://www.zen.dentist/index.html)
19:47:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:17:48%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279e6eafa2500a7aa06_8.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279e6eafa2500a7aa06_8.html	(from https://www.zen.dentist/index.html)
19:47:48	51066/51066	---M--	200	added ('OK')	image/webp	etag:%22638b7a893fb15f0f9b086448bc3cacc0%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8141132c440d9_blog%20hero%201.webp	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8141132c440d9_blog%20hero%201.webp	(from https://www.zen.dentist/zen-blog)
19:47:48	47022/47022	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:48%20GMT	https://www.zen.dentist/blog/is-your-dentist-tech-savvy	D:/Template/Dentist/Dentist/www.zen.dentist/blog/is-your-dentist-tech-savvy.html	(from https://www.zen.dentist/zen-blog)
19:47:48	48292/48292	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:48%20GMT	https://www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider	D:/Template/Dentist/Dentist/www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider.html	(from https://www.zen.dentist/zen-blog)
19:47:49	48090/48090	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:48%20GMT	https://www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office	D:/Template/Dentist/Dentist/www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office.html	(from https://www.zen.dentist/zen-blog)
19:47:49	47731/47731	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:49%20GMT	https://www.zen.dentist/blog/navigating-dental-insurance-get-the-most-out-of-your-plan	D:/Template/Dentist/Dentist/www.zen.dentist/blog/navigating-dental-insurance-get-the-most-out-of-your-plan.html	(from https://www.zen.dentist/zen-blog)
19:47:49	46529/46529	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:49%20GMT	https://www.zen.dentist/blog/the-zen-approach-to-dental-care-more-than-just-a-name	D:/Template/Dentist/Dentist/www.zen.dentist/blog/the-zen-approach-to-dental-care-more-than-just-a-name.html	(from https://www.zen.dentist/zen-blog)
19:47:49	46240/46240	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:49%20GMT	https://www.zen.dentist/blog/emergency-dental-care-what-you-need-to-know	D:/Template/Dentist/Dentist/www.zen.dentist/blog/emergency-dental-care-what-you-need-to-know.html	(from https://www.zen.dentist/zen-blog)
19:47:49	47215/47215	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:49%20GMT	https://www.zen.dentist/blog/transparent-pricing-what-to-expect-from-your-dental-bill	D:/Template/Dentist/Dentist/www.zen.dentist/blog/transparent-pricing-what-to-expect-from-your-dental-bill.html	(from https://www.zen.dentist/zen-blog)
19:47:50	47121/47121	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:49%20GMT	https://www.zen.dentist/blog/the-path-to-pearly-whites-how-to-choose-your-teeth-whitening-treatment	D:/Template/Dentist/Dentist/www.zen.dentist/blog/the-path-to-pearly-whites-how-to-choose-your-teeth-whitening-treatment.html	(from https://www.zen.dentist/zen-blog)
19:47:50	47323/47323	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:50%20GMT	https://www.zen.dentist/blog/dental-membership-plans-the-solution-for-the-uninsured	D:/Template/Dentist/Dentist/www.zen.dentist/blog/dental-membership-plans-the-solution-for-the-uninsured.html	(from https://www.zen.dentist/zen-blog)
19:47:50	33133/33133	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:50%20GMT	https://www.zen.dentist/root-canal-treatment-what-you-need-to-know	D:/Template/Dentist/Dentist/www.zen.dentist/root-canal-treatment-what-you-need-to-know.html	(from https://www.zen.dentist/zen-blog)
19:47:50	34348/34348	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:50%20GMT	https://www.zen.dentist/what-should-you-know-about-teeth-extraction	D:/Template/Dentist/Dentist/www.zen.dentist/what-should-you-know-about-teeth-extraction.html	(from https://www.zen.dentist/zen-blog)
19:47:50	35195/35195	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:50%20GMT	https://www.zen.dentist/teeth-extraction-procedure-aftercare-recovery	D:/Template/Dentist/Dentist/www.zen.dentist/teeth-extraction-procedure-aftercare-recovery.html	(from https://www.zen.dentist/zen-blog)
19:47:51	33260/33260	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:50%20GMT	https://www.zen.dentist/what-you-need-to-know-about-dental-crowns	D:/Template/Dentist/Dentist/www.zen.dentist/what-you-need-to-know-about-dental-crowns.html	(from https://www.zen.dentist/zen-blog)
19:47:51	35904/35904	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:51%20GMT	https://www.zen.dentist/7-things-you-didnt-know-about-dental-crowns	D:/Template/Dentist/Dentist/www.zen.dentist/7-things-you-didnt-know-about-dental-crowns.html	(from https://www.zen.dentist/zen-blog)
19:47:51	35860/35860	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:51%20GMT	https://www.zen.dentist/comprehensive-teeth-cleaning-the-best-way-to-keep-your-smile-looking-great	D:/Template/Dentist/Dentist/www.zen.dentist/comprehensive-teeth-cleaning-the-best-way-to-keep-your-smile-looking-great.html	(from https://www.zen.dentist/zen-blog)
19:47:51	34138/34138	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:51%20GMT	https://www.zen.dentist/abscess-causes-symptoms-treatments	D:/Template/Dentist/Dentist/www.zen.dentist/abscess-causes-symptoms-treatments.html	(from https://www.zen.dentist/zen-blog)
19:47:51	36624/36624	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:51%20GMT	https://www.zen.dentist/dental-x-rays-all-you-need-to-know	D:/Template/Dentist/Dentist/www.zen.dentist/dental-x-rays-all-you-need-to-know.html	(from https://www.zen.dentist/zen-blog)
19:47:52	35326/35326	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:52%20GMT	https://www.zen.dentist/replacing-lost-teeth-why-its-important	D:/Template/Dentist/Dentist/www.zen.dentist/replacing-lost-teeth-why-its-important.html	(from https://www.zen.dentist/zen-blog)
19:47:52	31955/31955	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:52%20GMT	https://www.zen.dentist/4-secrets-to-make-flossing-simpler	D:/Template/Dentist/Dentist/www.zen.dentist/4-secrets-to-make-flossing-simpler.html	(from https://www.zen.dentist/zen-blog)
19:47:52	38192/38192	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:52%20GMT	https://www.zen.dentist/8-things-you-didnt-know-your-dentist-was-doing-at-your-checkup	D:/Template/Dentist/Dentist/www.zen.dentist/8-things-you-didnt-know-your-dentist-was-doing-at-your-checkup.html	(from https://www.zen.dentist/zen-blog)
19:47:52	32495/32495	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:52%20GMT	https://www.zen.dentist/checklist-for-your-next-dental-visit	D:/Template/Dentist/Dentist/www.zen.dentist/checklist-for-your-next-dental-visit.html	(from https://www.zen.dentist/zen-blog)
19:47:53	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:17:53%20GMT	https://www.zen.dentist/how-to-know-when-you-need-dental-braces	D:/Template/Dentist/Dentist/www.zen.dentist/how-to-know-when-you-need-dental-braces	(from https://www.zen.dentist/zen-blog)
19:47:53	31088/31088	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:53%20GMT	https://www.zen.dentist/dentist-near-me/the-link-between-oral-health-and-overall-health-why-it-matters-for-san-francisco-residents	D:/Template/Dentist/Dentist/www.zen.dentist/dentist-near-me/the-link-between-oral-health-and-overall-health-why-it-matters-for-san-francisco-residents.html	(from https://www.zen.dentist/zen-blog)
19:47:53	49810/49810	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:53%20GMT	https://www.zen.dentist/dental-crowns	D:/Template/Dentist/Dentist/www.zen.dentist/dental-crowns.html	(from https://www.zen.dentist/sitemap)
19:47:53	57626/57626	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:17:53%20GMT	https://www.zen.dentist/blog/finding-your-dental-home-what-to-look-for-in-a-provider	D:/Template/Dentist/Dentist/www.zen.dentist/blog/finding-your-dental-home-what-to-look-for-in-a-provider.html	(from https://www.zen.dentist/sitemap)
19:47:54	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:17:54%20GMT	https://www.zen.dentist/	D:/Template/Dentist/Dentist/www.zen.dentist/index.html	(from https://www.zen.dentist/index.html)
19:47:54	21118/21118	---M--	200	added ('OK')	image/webp	etag:%22e505b44f66c14ba44eb1c1fdb8bd85dd%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c814d744c44134_1.webp	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c814d744c44134_1.webp	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:56	21192/21192	---M--	200	added ('OK')	image/webp	etag:%228aeb4e9ae2c4a49bf0b10445e42b46fe%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c81435e4c44135_2.webp	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c81435e4c44135_2.webp	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:57	20118/20118	---M--	200	added ('OK')	image/webp	etag:%22601b4f4ff14c925bd0540a3a6bfc80ab%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8147ae0c44136_3.webp	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8147ae0c44136_3.webp	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:57	251002/251002	---M--	200	added ('OK')	image/png	etag:%22472327578e3cfef787639d73e0914dbf%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303a424b24e6265f44f028c_2.png	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303a424b24e6265f44f028c_2.png	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:57	34914/34914	---M--	200	added ('OK')	image/jpeg	etag:%22eb1953a6ddbb9bf059e7c61ba126398c%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303a4298fc2b499d274607e_3.jpeg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303a4298fc2b499d274607e_3.jpg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:57	64316/64316	---M--	200	added ('OK')	image/png	etag:%22a2895b8d7810b5c42a27c6aa9104714e%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303a426c5a73e79d29bc5a6_4.png	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303a426c5a73e79d29bc5a6_4.png	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:58	5057/5057	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fca1ff8be8a98930e2ed8909c39b0d50%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303ad363928779f789424c2_consutlation1.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303ad363928779f789424c2_consutlation1.svg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:58	6788/6788	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e8cc74a7071265515e1a316db91d0e4d%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee6b24e6255e54f5fe9_3dscan.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee6b24e6255e54f5fe9_3dscan.svg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:58	6747/6747	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d045d5c1f6ef6c6e166b8784b1478687%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee7cec48163d25ff1b7_in%20person.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee7cec48163d25ff1b7_in%20person.svg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:59	5189/5189	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bba4c4c9602852e232020e7d08580ad6%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee8e66a55e02db0cd11_whitening.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee8e66a55e02db0cd11_whitening.svg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:47:59	10919/10919	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22247e6817335d0e829af3d4bec1f52fac%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee7ca83b04ffac63ebb_retainer.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee7ca83b04ffac63ebb_retainer.svg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:48:00	5459/5459	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227b6b4fd257eda7ffadb23ede6a4035b0%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee7f55aa741280b5fc9_payment.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6303aee7f55aa741280b5fc9_payment.svg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:48:00	316/316	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22180fc7cb31d9dac852ca7e33a826738a%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8144291c440d5_Group%20(1).svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8144291c440d5_Group%20(1).svg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:48:01	319/319	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2250b98ac42d6d4d82b6bf8b8bdda76d09%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c814a1ccc440d6_Group.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c814a1ccc440d6_Group.svg	(from https://www.zen.dentist/comprehensive-cleaning-services-in-sf-and-mv)
19:48:23	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:18:01%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279a594a9198eb73bce_4.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279a594a9198eb73bce_4.html	(from https://www.zen.dentist/index.html)
19:48:23	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:18:02%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279969daa490a48b8dc_6.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279969daa490a48b8dc_6.html	(from https://www.zen.dentist/index.html)
19:48:23	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:18:02%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279028a524b9392b75f_5.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279028a524b9392b75f_5.html	(from https://www.zen.dentist/index.html)
19:48:23	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:18:02%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d27986e981fec0b5e3ad_7.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d27986e981fec0b5e3ad_7.html	(from https://www.zen.dentist/index.html)
19:48:23	97865/97865	---M--	200	added ('OK')	image/jpeg	etag:%22c9320f4b816cad8aa4abc5da13865e74%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65205224ca49170d2ba5a35e_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65205224ca49170d2ba5a35e_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:23	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:18:23%20GMT	https://www.zen.dentist/%22https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279e6eafa2500a7aa06_8.jpg%22	D:/Template/Dentist/Dentist/www.zen.dentist/_https_/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6390d279e6eafa2500a7aa06_8.html	(from https://www.zen.dentist/index.html)
19:48:23	294334/294334	---M--	200	added ('OK')	image/jpeg	etag:%22187f5c3a9377a95d3b902ff5130bec07%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652050f7f7112a38f3c20223_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652050f7f7112a38f3c20223_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:23	86968/86968	---M--	200	added ('OK')	image/jpeg	etag:%229d819294ee8a42ca2997a1ad3051205d%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520513277b38b8e90722854_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520513277b38b8e90722854_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:24	103160/103160	---M--	200	added ('OK')	image/jpeg	etag:%225982e3a007a39d015538eec08c8d0498%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65205166d326565d2cced6f3_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65205166d326565d2cced6f3_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:24	67013/67013	---M--	200	added ('OK')	image/jpeg	etag:%22d51626fe107194771c944891dd2487fc%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65205195d2d2f809df70ad82_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65205195d2d2f809df70ad82_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:24	146423/146423	---M--	200	added ('OK')	image/jpeg	etag:%221f4f3f9a8e4535542e7cf0b79d12f2e3%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652051cbf7112a38f3c292fa_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652051cbf7112a38f3c292fa_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:25	263/263	---MCZ	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Aug%202024%2014:18:25%20GMT	https://cdn.prod.website-files.com/plugins/Basic/assets/placeholder.60f9b1840c.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/plugins/Basic/assets/placeholder.60f9b1840c.svg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:25	56009/56009	---M--	200	added ('OK')	image/jpeg	etag:%22295750524bbe4421bc27c5b1976b4779%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520505277b38b8e90715169_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520505277b38b8e90715169_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:25	87008/87008	---M--	200	added ('OK')	image/jpeg	etag:%22776303fc1ccc34fda7d9df4bef67a912%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204b1f8e56af8765b320c9_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204b1f8e56af8765b320c9_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
